datetime_,date_,time_,username,tweet,link,nlikes,nretweets,nreplies,hashtags,TweetPostedTime_hour,TweetPostedTime_date,cleaned_tweets,predict,score
2022-01-09 19:46:22,2022-01-09,19:46:22,juneindecember_,@jiazzhy i heard his sprm is for mass donation saur,https://twitter.com/juneindecember_/status/1480143909259182083,0,0,0,[],19,2022-01-09,heard sprm mass donation saur,neutral,0.883383598466076
2022-01-09 19:46:17,2022-01-09,19:46:17,Abangwolf,Elok SPRM pun habis penuh Korupsi.. mana orang nak percaya dah kat SPRM ni kalau macamni..,https://twitter.com/Abangwolf/status/1480143888690020356,0,0,0,[],19,2022-01-09,elok sprm pun habis penuh korupsi mana orang nak percaya dah kat sprm ni kalau macamni,negative,0.9138082595015664
2022-01-09 19:46:00,2022-01-09,19:46:00,ManBigong,@bumilangit Lebeh mustahak Sprm mesti di cuci sampai berseh.,https://twitter.com/ManBigong/status/1480143817764339717,1,0,0,[],19,2022-01-09,lebeh mustahak sprm mesti di cuci sampai berseh,neutral,0.9102130578679521
2022-01-09 19:44:29,2022-01-09,19:44:29,Matjebons,"@realDrMAZA Tu la kau. Dulu puas hati sgt dgn kerajaan yg ada ni. Nak tanya zaman Ph jaga dulu. Ada x kes2 ni berlaku? From speaker parlimen, sprm, mantan menteri kantoi ambik duit rakyat? Tp ye la. Ada non Muslim dlm kerajaan PH. Tu yg sakit hati sgt tu. Dh dididik mcm tu.",https://twitter.com/Matjebons/status/1480143436971851780,1,0,0,[],19,2022-01-09,tu la kau dulu puas hati sgt dgn kerajaan yg ada ni nak tanya zaman ph jaga dulu ada kes ni berlaku speaker parlimen sprm mantan menteri kantoi ambik duit rakyat tp ye la ada non muslim dlm kerajaan ph tu yg sakit hati sgt tu dh dididik mcm tu,negative,0.8636845404757758
2022-01-09 19:44:04,2022-01-09,19:44:04,TamingS12425422,@SPRMMalaysia Jika rakyat marhain terus kena tangkap dan gari lepas tu siap baju okt sprm,https://twitter.com/TamingS12425422/status/1480143332596588544,0,0,0,[],19,2022-01-09,jika rakyat marhain terus kena tangkap dan gari lepas tu siap baju okt sprm,negative,0.6241901348943002
2022-01-09 19:44:03,2022-01-09,19:44:03,501Awani,"Tumpuan #AWANI745 malam ini:  📌 Biarpun didesak, tetapi tiga pemimpin tertinggi SPRM sokong Azam Baki  📌 Rakyat mahu menteri dahulukan masalah rakyat, bukan kepentingan politik  #AWANInews   https://t.co/SxXW1vfyLq",https://twitter.com/501Awani/status/1480143325109710849,12,1,3,"['awani745', 'awaninews']",19,2022-01-09,tumpuan malam ini biarpun didesak tetapi tiga pemimpin tertinggi sprm sokong azam baki rakyat mahu menteri dahulukan masalah rakyat bukan kepentingan politik,negative,0.7209817295380221
2022-01-09 19:43:44,2022-01-09,19:43:44,Mokhtar84141040,InfoRakyatKini: Isu Azam Baki: Mohd Asri cadang SPRM dirombak more:  https://t.co/gtYgSYLp8q #MalaysiaPrihatin #MalaysiaSejahtera  https://t.co/3rbv0tOBLT,https://twitter.com/Mokhtar84141040/status/1480143245376167938,0,0,0,"['malaysiaprihatin', 'malaysiasejahtera']",19,2022-01-09,inforakyatkini isu azam baki mohd asri cadang sprm dirombak,neutral,0.6290749200750068
2022-01-09 19:42:20,2022-01-09,19:42:20,maxzchua,@ajezzzzzzz The worst continue biler SPRM kuar media statement memorandum sokong Azam Baki.. i cant brain it. 🤯,https://twitter.com/maxzchua/status/1480142893532602369,0,0,1,[],19,2022-01-09,worst continue biler sprm kuar media statement memorandum sokong azam baki cant brain,negative,0.6375018671695487
2022-01-09 19:42:05,2022-01-09,19:42:05,azizayusof,SPRM working on weekend! OMG. I am so impress.,https://twitter.com/azizayusof/status/1480142831662469125,0,0,0,[],19,2022-01-09,sprm working weekend omg impress,neutral,0.9551418600992035
2022-01-09 19:41:17,2022-01-09,19:41:17,HazeeqNadzhan,@noturbink Hahahaha. Dh kes dok start bicara lagi sokong dh. Xsoh panggil sprm la diri tu. Semua xleh cayer,https://twitter.com/HazeeqNadzhan/status/1480142631023771654,0,0,0,[],19,2022-01-09,hahahaha dh kes dok start bicara lagi sokong dh xsoh panggil sprm la diri tu semua xleh cayer,neutral,0.5841445386744173
2022-01-09 19:41:03,2022-01-09,19:41:03,msianinsight,"Pimpinan tertinggi sokong Azam, aktivis persoal integriti SPRM  https://t.co/WQqxM0QphB",https://twitter.com/msianinsight/status/1480142571607232512,0,1,0,[],19,2022-01-09,pimpinan tertinggi sokong azam aktivis persoal integriti sprm,negative,0.5863839517692575
2022-01-09 19:40:22,2022-01-09,19:40:22,PokCikBual,Apa nak jadi SPRM😓,https://twitter.com/PokCikBual/status/1480142401767239682,0,0,0,[],19,2022-01-09,apa nak jadi sprm,negative,0.5575715361148383
2022-01-09 19:40:20,2022-01-09,19:40:20,BasmiJenayah,Isu Azam Baki: Mohd Asri cadang SPRM dirombak more:  https://t.co/fs0tzayXfg #RasuahBusters #PerangiRasuah #BasmiJenayah #MalaysiaSejahtera  https://t.co/1ZLfwaIeqA,https://twitter.com/BasmiJenayah/status/1480142392015601664,0,2,0,"['rasuahbusters', 'perangirasuah', 'basmijenayah', 'malaysiasejahtera']",19,2022-01-09,isu azam baki mohd asri cadang sprm dirombak,neutral,0.7186759018685718
2022-01-09 19:38:46,2022-01-09,19:38:46,Afro_Dreamer,"2) Siasatan yang dijalankan belum lengkap, SPRM sendiri keluar statement kata menyokong orang yang disiasat. Kalau kemudian boss didapati bersalah? Mana nak letak muka? Mana nak letak integriti?   3) Serangan bermotif politik? Parti politik mana yang serang???",https://twitter.com/Afro_Dreamer/status/1480141996958253059,0,0,0,[],19,2022-01-09,siasatan yang dijalankan belum lengkap sprm sendiri keluar statement kata menyokong orang yang disiasat kalau kemudian boss didapati bersalah mana nak letak muka mana nak letak integriti serangan bermotif politik parti politik mana yang serang,negative,0.9557286264588765
2022-01-09 19:38:45,2022-01-09,19:38:45,Afro_Dreamer,"Tak tahu siapa yang advice Dato' Junipah ni, tapi kesan daripada statement ni adalah:  1) Rakyat akan rasa seluruh SPRM perangai serupa macam boss No. 1 korang dan kepercayaan mula hilang.",https://twitter.com/Afro_Dreamer/status/1480141995028869122,0,1,1,[],19,2022-01-09,tak tahu siapa yang advice dato junipah ni tapi kesan daripada statement ni adalah rakyat akan rasa seluruh sprm perangai serupa macam boss korang dan kepercayaan mula hilang,negative,0.777212065008833
2022-01-09 19:37:08,2022-01-09,19:37:08,zack_rockstar,PAS berpuas hati dengan Azam Baki kerana dahulu 'SPRM mengesahkan' tiada kemasukan wang 1MDB seperti yg didedahkan oleh Sarawak Report dan kemudian PAS menarik balik saman ke atas Sarawak Report dengan membayar sejumlah wang kepada editor berkenaan.,https://twitter.com/zack_rockstar/status/1480141587183067137,367,100,10,[],19,2022-01-09,pas berpuas hati dengan azam baki kerana dahulu sprm mengesahkan tiada kemasukan wang mdb seperti yg didedahkan oleh sarawak report dan kemudian pas menarik balik saman ke atas sarawak report dengan membayar sejumlah wang kepada editor berkenaan,negative,0.5409022920193309
2022-01-09 19:37:00,2022-01-09,19:37:00,K0G579,@SPRMMalaysia Patutnya semua anggota SPRM mengambil sikap berkecuali dlm hal ini sehingga segala siasatan pihak berkuasa selesai. Barulah nmpk ada integriti. Kalau mcm sekarang ni nmpk  serupa mcm kes 1MDB.Dimana semua org berlumba2 nak  tunjukkan sokongan kpd DSN.,https://twitter.com/K0G579/status/1480141553347694592,0,0,0,[],19,2022-01-09,patutnya semua anggota sprm mengambil sikap berkecuali dlm hal ini sehingga segala siasatan pihak berkuasa selesai barulah nmpk ada integriti kalau mcm sekarang ni nmpk serupa mcm kes mdb dimana semua org berlumba nak tunjukkan sokongan kpd dsn,negative,0.8204367915902298
2022-01-09 19:36:14,2022-01-09,19:36:14,UlaalaaL,@SPRMMalaysia melawat kolam takungan tu kerja sprm ke? 🤣🤣😂,https://twitter.com/UlaalaaL/status/1480141360187404288,0,0,0,[],19,2022-01-09,melawat kolam takungan tu kerja sprm ke,neutral,0.7683980141242469
2022-01-09 19:33:37,2022-01-09,19:33:37,nasuhamokhtar,@SPRMMalaysia Punya bangang sprm ni. Dah takleh brain dah aku. Semoga Tuhan jela membalas.,https://twitter.com/nasuhamokhtar/status/1480140701643853825,0,0,0,[],19,2022-01-09,punya bangang sprm ni dah takleh brain dah aku semoga tuhan jela membalas,negative,0.9574241676218558
2022-01-09 19:32:15,2022-01-09,19:32:15,ahmadsyau,"Dulu aku suka @UstAhmadDusuki sebab dengar ceramah bilal bin rabah. Tapi bila isu Azam Bakri SPRM, Dengan dakwaan dia Adik yang guna acc, integriti nampak kelaut, ustaz ni still membekap lagi. Done Unfollow. Baik dakwah sahaja takyah sibuk politik.  https://t.co/lgBy78WY8h",https://twitter.com/ahmadsyau/status/1480140357828366337,1,0,2,[],19,2022-01-09,dulu aku suka sebab dengar ceramah bilal bin rabah tapi bila isu azam bakri sprm dengan dakwaan dia adik yang guna acc integriti nampak kelaut ustaz ni membekap lagi unfollow baik dakwah sahaja takyah sibuk politik,negative,0.8642278876350658
2022-01-09 19:32:14,2022-01-09,19:32:14,eupherism,"Adakah @SPRMMalaysia ini parti politik? Hahaha bodoh, ada ke buat memorandum. Bangang, mesti dapat jawatan melalui kabel politik. Puuiiiii, jumpa staff staff sprm kat mana mana, ludah je muka depa.",https://twitter.com/eupherism/status/1480140355051741186,0,0,0,[],19,2022-01-09,adakah ini parti politik hahaha bodoh ada ke buat memorandum bangang mesti dapat jawatan melalui kabel politik puuiiiii jumpa staff staff sprm kat mana mana ludah je muka depa,negative,0.9765760173859859
2022-01-09 19:30:56,2022-01-09,19:30:56,mhdnurhakim,Demikianlah SPRM,https://twitter.com/mhdnurhakim/status/1480140026772004865,0,0,0,[],19,2022-01-09,demikianlah sprm,positive,0.5942940113503119
2022-01-09 19:28:25,2022-01-09,19:28:25,PretamSharan,@khalidkarim @IsmailSabri60 ULASAN | Mufti Perlis: Rombak seluruh kepimpinan SPRM  https://t.co/PYhZZqoSmD,https://twitter.com/PretamSharan/status/1480139393448890371,0,0,0,[],19,2022-01-09,ulasan mufti perlis rombak seluruh kepimpinan sprm,neutral,0.9313985344887296
2022-01-09 19:28:17,2022-01-09,19:28:17,KCMorga30162319,"@AKUANAKWATAN Ikut pekeliling, ada limit tp PN dan BN ada dalil sendiri. Bila2 boleh ubah.  Sprm, police, AG chamber, sepatut   kenlarang sebarang aktiviti Business, pelaburan atau apa saje membawa sebarang keuntungan material ketika pegang jawatan paling ke kanan. Implikasi sgt tinggi.",https://twitter.com/KCMorga30162319/status/1480139358074068992,0,0,0,[],19,2022-01-09,ikut pekeliling ada limit tp pn dan bn ada dalil sendiri bila boleh ubah sprm police ag chamber sepatut kenlarang sebarang aktiviti business pelaburan atau apa saje membawa sebarang keuntungan material ketika pegang jawatan paling ke kanan implikasi sgt tinggi,negative,0.5628159901764007
2022-01-09 19:27:59,2022-01-09,19:27:59,mjazryjaafar,"The simple explanation for these.  ""We're proud that we're in the fullest heart supporting Azam Baki and his acts of breach people trusts in SPRM! May the Lord stand with us.""",https://twitter.com/mjazryjaafar/status/1480139282832527360,3,2,0,[],19,2022-01-09,simple explanation proud fullest heart supporting azam baki acts breach people trusts sprm lord stand,positive,0.8241783695202247
2022-01-09 19:27:19,2022-01-09,19:27:19,fahmizainol91,AMK Pulau Pinang akan membuat laporan polis berkenaan isu yang dikaitkan dengan Ketua Pesuruhjaya SPRM Tan Sri Azam Baki.   Isnin 10 Januari 2022 8.30 malam IPD Bandar Baru Perda,https://twitter.com/fahmizainol91/status/1480139115735617537,51,16,1,[],19,2022-01-09,amk pulau pinang akan membuat laporan polis berkenaan isu yang dikaitkan dengan ketua pesuruhjaya sprm tan sri azam baki isnin januari malam ipd bandar baru perda,negative,0.623924007083626
2022-01-09 19:26:37,2022-01-09,19:26:37,baganmariiii,@BernamaTV Kenapa SPRM lawat tapak projek ye?siapa tahu?soalan serius 😅,https://twitter.com/baganmariiii/status/1480138938987671552,0,0,0,[],19,2022-01-09,kenapa sprm lawat tapak projek ye siapa tahu soalan serius,neutral,0.8647153153366208
2022-01-09 19:25:53,2022-01-09,19:25:53,mypostbm,SPRM sepatutnya bertegas agar satu siasatan adil dan telus dijalankan demi menjaga maruah SPRM.  https://t.co/Sxy3xJNJZX,https://twitter.com/mypostbm/status/1480138754538950656,1,0,0,[],19,2022-01-09,sprm sepatutnya bertegas agar satu siasatan adil dan telus dijalankan demi menjaga maruah sprm,negative,0.6080376856354568
2022-01-09 19:25:15,2022-01-09,19:25:15,faisalmustaffa,"Kalau semua anggota @SPRMMalaysia sokong tindakan Ketua mereka bagi akaun depositori ke adik dia, maka semua SPRM kena overhaul.",https://twitter.com/faisalmustaffa/status/1480138594664681472,0,0,0,[],19,2022-01-09,kalau semua anggota sokong tindakan ketua mereka bagi akaun depositori ke adik dia maka semua sprm kena overhaul,neutral,0.5657106058137352
2022-01-09 19:24:09,2022-01-09,19:24:09,deledelulu,aku sakit hati... sangat sakit hati... kita diasah dalam kelas kita harus ada sikap telus spt akta yg tertulis dalam sprm HAHA ternyata sprm sendiri yang tak telus lmaooooo,https://twitter.com/deledelulu/status/1480138318859759618,1,0,0,[],19,2022-01-09,aku sakit hati sangat sakit hati kita diasah dalam kelas kita harus ada sikap telus spt akta yg tertulis dalam sprm haha ternyata sprm sendiri yang tak telus lmaooooo,negative,0.7138454618233967
2022-01-09 19:24:07,2022-01-09,19:24:07,poihisyam,Tahniah SPRM.. ada peluang utk kembali intergriti di sia2kan bgitu shj.. #OhMalaysiaku,https://twitter.com/poihisyam/status/1480138308856344576,0,0,0,['ohmalaysiaku'],19,2022-01-09,tahniah sprm ada peluang utk kembali intergriti di sia kan bgitu shj,neutral,0.7776107669514843
2022-01-09 19:22:22,2022-01-09,19:22:22,TeohPaikLeong,"@ketua_darjat Buat lah live dekat TV3, SPRM boleh bayar duit airing dengan wang rasuah yang dirampas mah .",https://twitter.com/TeohPaikLeong/status/1480137869540745216,2,0,0,[],19,2022-01-09,buat lah live dekat tv sprm boleh bayar duit airing dengan wang rasuah yang dirampas mah,negative,0.8250187158172835
2022-01-09 19:21:25,2022-01-09,19:21:25,deledelulu,"terasa ironi disini, realiti ketelusan sprm tidak seperti apa yang aku kena belajar sekarang dalam teori degree aku heh",https://twitter.com/deledelulu/status/1480137631388209153,1,0,1,[],19,2022-01-09,terasa ironi disini realiti ketelusan sprm tidak seperti apa yang aku kena belajar sekarang dalam teori degree aku heh,negative,0.9508273934197071
2022-01-09 19:21:09,2022-01-09,19:21:09,AfiqHipni,“Ikon Korupsi SPRM 2022”,https://twitter.com/AfiqHipni/status/1480137563331391491,2,0,0,[],19,2022-01-09,ikon korupsi sprm,negative,0.7115917639556242
2022-01-09 19:20:41,2022-01-09,19:20:41,ShafiqGahani,Dah macam parti politik. Rosak sudah SPRM  https://t.co/Uqaex5l0U5,https://twitter.com/ShafiqGahani/status/1480137447803658242,1,0,0,[],19,2022-01-09,dah macam parti politik rosak sudah sprm,negative,0.9747807013920471
2022-01-09 19:20:11,2022-01-09,19:20:11,BeruangGrrrizz,"Siapa yang kerja dalam SPRM tu, aku mintak maaf lah tapi korang memang dah hilang kredibiliti.",https://twitter.com/BeruangGrrrizz/status/1480137321563316231,1,0,0,[],19,2022-01-09,siapa yang kerja dalam sprm tu aku mintak maaf lah tapi korang memang dah hilang kredibiliti,negative,0.9009400500868257
2022-01-09 19:19:14,2022-01-09,19:19:14,flintflan,"@SPRMMalaysia Totally irrelevant. Direct reports clearing the Boss? Where is the investigation report? Who in SPRM's Board approved his declaration of share purchase BEFORE it was done to avoid conflicts and to ensure independence? If these are not there, just close down SPRM. It's defective.",https://twitter.com/flintflan/status/1480137082940973056,0,0,0,[],19,2022-01-09,totally irrelevant direct reports clearing boss investigation report sprm board approved declaration share purchase avoid conflicts ensure independence close sprm defective,neutral,0.8079405487961573
2022-01-09 19:18:53,2022-01-09,19:18:53,FarockAkhbar,@KroniRakyat ustaz ni pernah ceramah di sprm ni...sbb tu kuat sst sokong azam ni...,https://twitter.com/FarockAkhbar/status/1480136993111642114,0,0,0,[],19,2022-01-09,ustaz ni pernah ceramah di sprm ni sbb tu kuat sst sokong azam ni,neutral,0.8962792868531156
2022-01-09 19:18:39,2022-01-09,19:18:39,FiMubarakjr,sprm is a circus isn’t it?,https://twitter.com/FiMubarakjr/status/1480136933267238915,1,1,0,[],19,2022-01-09,sprm circus isn,neutral,0.9203083230388115
2022-01-09 19:18:27,2022-01-09,19:18:27,izhiac,"@KucinSuzzy @SPRMMalaysia ""Kami mewakili warga SPRM"" tapi statement dari tiga timbalan je  ""Azam Baki tidak bersalah"" tapi ahli LPPR selain abu zahar bantah  Malaysia darul kelakar   https://t.co/dgQTpqkw3c",https://twitter.com/izhiac/status/1480136884584009731,46,10,0,[],19,2022-01-09,kami mewakili warga sprm tapi statement dari tiga timbalan je azam baki tidak bersalah tapi ahli lppr selain abu zahar bantah malaysia darul kelakar,neutral,0.6688810414796117
2022-01-09 19:18:17,2022-01-09,19:18:17,6a706c9336fc449,@davidwong27 @f4kr0ls00d Sprm set new presedent on combating crimn within dept.,https://twitter.com/6a706c9336fc449/status/1480136841479131140,0,0,0,[],19,2022-01-09,sprm set new presedent combating crimn dept,neutral,0.8064471398033275
2022-01-09 19:16:18,2022-01-09,19:16:18,TOCQCU,@maszlee SPRM INVESTIGATED BY SPRM..Jangan Ketawa Yerr....,https://twitter.com/TOCQCU/status/1480136343711715329,10,0,1,[],19,2022-01-09,sprm investigated sprm jangan ketawa yerr,neutral,0.7874163395321705
2022-01-09 19:16:04,2022-01-09,19:16:04,syahbwz,So siapa nak siasat SPRM ni? Polis? LOL,https://twitter.com/syahbwz/status/1480136282852319233,2,0,0,[],19,2022-01-09,siapa nak siasat sprm ni polis lol,negative,0.6902497601613093
2022-01-09 19:15:42,2022-01-09,19:15:42,AbramNona,@kuasasiswa Most Corrupted Agencies. SPRM. Semua makan duit Haram.,https://twitter.com/AbramNona/status/1480136192972578817,0,0,0,[],19,2022-01-09,corrupted agencies sprm semua makan duit haram,neutral,0.5737617098941572
2022-01-09 19:15:26,2022-01-09,19:15:26,thegreenyant,@SPRMMalaysia boo lah ko sprm…dhlah makan gaji pn dari tax rakyat tp hidup tak tahu malu…masuklah ramai2 dlm neraka…,https://twitter.com/thegreenyant/status/1480136126044131328,0,0,0,[],19,2022-01-09,boo lah ko sprm dhlah makan gaji pn dari tax rakyat tp hidup tak tahu malu masuklah ramai dlm neraka,negative,0.8777331602944352
2022-01-09 19:15:19,2022-01-09,19:15:19,ThalaEvan,@Naren63936376 @Shankar018 @IamGokulVJ @sunpictures @actorvijay Song lam day 1 tha fan base sprm gen audience reach tha.better 1 day 1.5 m likes beings beast ku epdium 5 days announcement varum.valimai 4 hrs la announcement vitu master record sh thookanom,https://twitter.com/ThalaEvan/status/1480136094712688642,0,0,1,[],19,2022-01-09,song lam day tha fan base sprm gen audience reach tha better day likes beings beast ku epdium days announcement varum valimai hrs la announcement vitu master record sh thookanom,positive,0.8411547712044378
2022-01-09 19:15:01,2022-01-09,19:15:01,iskandarzhilmi,"They wrote ""kami mewakili warga sprm"" when they're just 3 people",https://twitter.com/iskandarzhilmi/status/1480136020809060352,32,9,2,[],19,2022-01-09,wrote kami mewakili warga sprm people,neutral,0.7156930788290092
2022-01-09 19:14:47,2022-01-09,19:14:47,4thepeople15,@twitmsian @SPRMMalaysia Not surprising at all as @SPRMMalaysia now is a symbol of cover up and corruption! It only shows those in SPRM are equally corrupt and it is a shame to work and to be associated with SPRM! If any in @sprmcommunity if they have any integrity left should resign in protest!,https://twitter.com/4thepeople15/status/1480135963141574659,0,0,0,[],19,2022-01-09,surprising symbol cover corruption shows sprm equally corrupt shame work associated sprm integrity left resign protest,negative,0.5427763184355519
2022-01-09 19:14:15,2022-01-09,19:14:15,oneazamemdee,@SyedAkramin Mengesahkan SPRM MESTI dibersihkan dari kepala hingga ke akar!  https://t.co/CYoGDHV6UY,https://twitter.com/oneazamemdee/status/1480135826273026049,0,0,0,[],19,2022-01-09,mengesahkan sprm mesti dibersihkan dari kepala hingga ke akar,neutral,0.7132753398491691
2022-01-09 19:12:07,2022-01-09,19:12:07,jejakaotai,ULASAN | Mufti Perlis: Rombak seluruh kepimpinan SPRM  https://t.co/MTU9xpZCPQ,https://twitter.com/jejakaotai/status/1480135289242677252,0,0,0,[],19,2022-01-09,ulasan mufti perlis rombak seluruh kepimpinan sprm,neutral,0.9313985344887296
2022-01-09 19:11:30,2022-01-09,19:11:30,4thepeople15,@SyedAkramin Warga SPRM sokong Azam bukan aje bodoh tapi sebenarnya sama sama korup! @SPRMMalaysia kini dah dikenali Pusat Korupsi Negara @sprmcommunity,https://twitter.com/4thepeople15/status/1480135135840595968,0,0,0,[],19,2022-01-09,warga sprm sokong azam bukan aje bodoh tapi sebenarnya sama sama korup kini dah dikenali pusat korupsi negara,negative,0.9112457281918969
2022-01-09 19:10:54,2022-01-09,19:10:54,UMonline,"Berdasarkan laporan tahunan Excel Force Bhd 2015, Azam memiliki 2,156,000 waran dalam syarikat itu setakat 21 Mac 2016. Ketika itu, Azam adalah pengarah bahagian siasatan SPRM.  https://t.co/SKvChCktUh",https://twitter.com/UMonline/status/1480134982916096002,34,7,9,[],19,2022-01-09,berdasarkan laporan tahunan excel force bhd azam memiliki waran dalam syarikat itu setakat mac ketika itu azam adalah pengarah bahagian siasatan sprm,neutral,0.8958892880625354
2022-01-09 19:10:48,2022-01-09,19:10:48,SinarOnline,Azalina bangkitkan soalan sama ada pemeriksaan menyeluruh dibuat terhadap Tan Sri Azam Baki sebelum dilantik Ketua Pesuruhjaya SPRM.   https://t.co/cOM8ufXRh0,https://twitter.com/SinarOnline/status/1480134957334814721,26,5,3,[],19,2022-01-09,azalina bangkitkan soalan sama ada pemeriksaan menyeluruh dibuat terhadap tan sri azam baki sebelum dilantik ketua pesuruhjaya sprm,neutral,0.7139192185924165
2022-01-09 19:07:41,2022-01-09,19:07:41,bigdaddydev,@Beembo8 @malaysiakini SPRM - Suruhanjaya Penggalak Rasuah Malaysia,https://twitter.com/bigdaddydev/status/1480134176389013504,0,0,0,[],19,2022-01-09,sprm suruhanjaya penggalak rasuah malaysia,negative,0.7289475457638674
2022-01-09 19:05:19,2022-01-09,19:05:19,amvanhuizen,@TokJoeMY Bukan SPRM kannn Tok?,https://twitter.com/amvanhuizen/status/1480133579602419715,2,0,0,[],19,2022-01-09,bukan sprm kannn tok,neutral,0.7428896660092354
2022-01-09 19:04:57,2022-01-09,19:04:57,hcsoon,"KP SPRM ni dulu masa dilantik dia dapat pekenan kan?  So, skrg ni ada yg masih berkenan ke?",https://twitter.com/hcsoon/status/1480133487214874627,1,1,0,[],19,2022-01-09,kp sprm ni dulu masa dilantik dia dapat pekenan kan skrg ni ada yg masih berkenan ke,neutral,0.8408300762566281
2022-01-09 19:04:48,2022-01-09,19:04:48,nazazli5982,"@fahmi_fadzil Sepatutnya … SPRM officers mesti faham good governance and good stewardship lebih daripada orang lain. If this is how they behave, what hope do we have as a country? We are a decaying society that’s heading towards certain failure",https://twitter.com/nazazli5982/status/1480133447741886465,0,0,0,[],19,2022-01-09,sepatutnya sprm officers mesti faham good governance good stewardship lebih daripada orang lain behave hope country decaying society heading certain failure,neutral,0.8111640066647992
2022-01-09 19:02:31,2022-01-09,19:02:31,ikram_zya,@SPRMMalaysia Memorandum sokongan? Keluarnya dokumen pelik macam ni nampak seperti ada benda merapu dan tidak profesional dalam SPRM.  Janganlah rosakkan negara. Kita semacam pasti akan ketinggalan dari negara jiran seperti Indonesia dan Thailand dalam beberapa tahun lagi. Jarang burukkan lagi,https://twitter.com/ikram_zya/status/1480132873747267584,0,0,0,[],19,2022-01-09,memorandum sokongan keluarnya dokumen pelik macam ni nampak seperti ada benda merapu dan tidak profesional dalam sprm janganlah rosakkan negara kita semacam pasti akan ketinggalan dari negara jiran seperti indonesia dan thailand dalam beberapa tahun lagi jarang burukkan lagi,negative,0.88629564381644
2022-01-09 19:00:34,2022-01-09,19:00:34,ismed_ulamraja,@ES_EdisiKhas Tolong siasat tiga ekoq mangkuk ayun yang sokong KP SPRM hari ni. Jangan² depa pun sama jenih mangkaq duk kedarah saham macam boss depa jugak,https://twitter.com/ismed_ulamraja/status/1480132381835087873,0,0,0,[],19,2022-01-09,tolong siasat tiga ekoq mangkuk ayun yang sokong kp sprm hari ni jangan depa pun sama jenih mangkaq duk kedarah saham macam boss depa jugak,negative,0.9232787140910617
2022-01-09 19:00:16,2022-01-09,19:00:16,2sprm,@wonshx عرفتي تصيديه ب🐯,https://twitter.com/2sprm/status/1480132308439080960,0,0,1,[],19,2022-01-09,,neutral,0.98
2022-01-09 18:59:03,2022-01-09,18:59:03,ameeynkeychick,minggu lepas aku upload psal gmbr dibawah..dn minggu kecoh SPRM...benda yang melibatkan duit dan kuasa jangan buat main....know what you do.. jgn main credential je...semua ada undang-undang... sepatutnya bila kau di tahap JUSA undang undang should be no problem at all...,https://twitter.com/ameeynkeychick/status/1480132003483684865,0,0,0,[],18,2022-01-09,minggu lepas aku upload psal gmbr dibawah dn minggu kecoh sprm benda yang melibatkan duit dan kuasa jangan buat main know jgn main credential je semua ada undang undang sepatutnya bila kau di tahap jusa undang undang problem,negative,0.78350503389982
2022-01-09 18:59:02,2022-01-09,18:59:02,theshahriman,"@SPRMMalaysia Rasuah Budaya Kita  -SPRM, 2022",https://twitter.com/theshahriman/status/1480131996181426176,0,0,0,[],18,2022-01-09,rasuah budaya kita sprm,negative,0.8392547338644409
2022-01-09 18:58:59,2022-01-09,18:58:59,hafizulhadi3,"Kalau macam ni, semua sekali dalam SPRM perlu disiasat. 😂 Integriti campak laut",https://twitter.com/hafizulhadi3/status/1480131984772898819,0,0,0,[],18,2022-01-09,kalau macam ni semua sekali dalam sprm perlu disiasat integriti campak laut,negative,0.8191131462677339
2022-01-09 18:58:19,2022-01-09,18:58:19,aliamirrazali,"Kalau betul Azam Baki tak bersalah, ambil lah cuti sementara disiasat. Kembalikan kepercayaan terhadap institusi SPRM.   Kata orang, berani kerana benar, takut kerana salah.",https://twitter.com/aliamirrazali/status/1480131818389049344,0,0,0,[],18,2022-01-09,kalau betul azam baki tak bersalah ambil lah cuti sementara disiasat kembalikan kepercayaan terhadap institusi sprm kata orang berani kerana benar takut kerana salah,negative,0.7963412230350275
2022-01-09 18:58:19,2022-01-09,18:58:19,zain6000,@SinarOnline Kudis dalam sprm dah lebih serius dari kurap...  Cuma dia jaga geng maka kenalah didiamkan,https://twitter.com/zain6000/status/1480131815817973761,1,0,0,[],18,2022-01-09,kudis dalam sprm dah lebih serius dari kurap cuma dia jaga geng maka kenalah didiamkan,negative,0.8290952417461284
2022-01-09 18:57:47,2022-01-09,18:57:47,nurislah,Kalau beginilah apa akan jadi jika SPRM siasat Ketua Pesuruhjaya SPRM sendiri ??!  https://t.co/cz1tyBAO79,https://twitter.com/nurislah/status/1480131682762047494,0,0,0,[],18,2022-01-09,kalau beginilah apa akan jadi jika sprm siasat ketua pesuruhjaya sprm sendiri,negative,0.671464452043069
2022-01-09 18:56:37,2022-01-09,18:56:37,nopartyteam,"@realDrMAZA Ditubuhkan LPPR pun lantik org politik yg bermasalah jd pengerusi, camna SPRM nak bebas...lg hancur adalah",https://twitter.com/nopartyteam/status/1480131391723429888,3,0,0,[],18,2022-01-09,ditubuhkan lppr pun lantik org politik yg bermasalah jd pengerusi camna sprm nak bebas lg hancur adalah,negative,0.7803587126797431
