date,timezone,username,tweet,link,nlikes,nretweets,nreplies,hashtags,datetime_,date_dt,time_dt
2022-01-09 21:21:16,+0800,abidin_hisham,@FreeMsian SPRM= Suruhanjaya Pendokong Rasuah Malaysia,https://twitter.com/abidin_hisham/status/1480167793752301568,1,0,0,[],2022-01-09 21:21:16,2022-01-09,21:21:16
2022-01-09 21:20:49,+0800,timnrz_,"@SPRMMalaysia Syabas @SPRMMalaysia, terus lakukan perkara macam ni lagi! Sorokkan lagi semua perasuah. Haha.  Sprm sepatutnya membenteras perasuah, tapi dia pula sorokkan perasuah.  Tolong rombak semula.",https://twitter.com/timnrz_/status/1480167678488690693,0,0,0,[],2022-01-09 21:20:49,2022-01-09,21:20:49
2022-01-09 21:19:57,+0800,YbEnamBulan,"@adzman86 @IsmailSabri60 Wahai @IsmailSabri60 .. Susah sangat ke nak tubuhkan badan penyiasat bebas utk menyiasat tuduhan2 ini? Apa masalah nya utk buat RCI? Buat siasatan bebas aje pun, jika terbukti tuduhan tersebut tak betul, biarkan Azam Baki menerajui SPRM, kalau salah, ambil lah tindakan sewajarnya",https://twitter.com/YbEnamBulan/status/1480167460619706369,0,0,0,[],2022-01-09 21:19:57,2022-01-09,21:19:57
2022-01-09 21:19:51,+0800,shrizalz,"Maknanya, keseluruhan warga SPRM menyokong dgn tindakan gunakan cds adik beradik walaupun menyalahi undang2?",https://twitter.com/shrizalz/status/1480167434455683077,0,0,0,[],2022-01-09 21:19:51,2022-01-09,21:19:51
2022-01-09 21:18:12,+0800,NaiduSyazwan,@abdulhadiawang Saya bagi segunung BUKTI PUN PEMIMPIN MELAYU ISLAM mengabaikan. The real incident 2014-2019. Orang yg melaporkan kena Terrajang keluar dan diblacklist oleh Para KEMPIMPIN Penjawat Awam di KASA. Laporan Polis dan SPRM mcm mkn ICECREAM utk mereka yg tergamak.,https://twitter.com/NaiduSyazwan/status/1480167019701886981,1,1,0,[],2022-01-09 21:18:12,2022-01-09,21:18:12
2022-01-09 21:18:06,+0800,cc4488c657284f9,@SPRMMalaysia Siapa handle twitter sprm ni?,https://twitter.com/cc4488c657284f9/status/1480166994997510145,0,0,0,[],2022-01-09 21:18:06,2022-01-09,21:18:06
2022-01-09 21:17:51,+0800,amarfrd,@SPRMMalaysia Kenyataan beginilah yang menyebabkan kepercayaan rakyat terhadap SPRM makin menipis.   Sepatutnya SPRM sebagai institusi berdiam diri dan Azam direhatkan sementara siasatan dijalankan oleh SC dan PDRM.  Dan tuduhan terhadap Azam disertakan dengan bukti nyata. Apa yang politiknya?,https://twitter.com/amarfrd/status/1480166930518401026,5,1,0,[],2022-01-09 21:17:51,2022-01-09,21:17:51
2022-01-09 21:16:53,+0800,saya_ijat,"@thaqeefsidek @ushardaniele I saw his tweet first, sprm's second. It's funnier when I read the latter one.",https://twitter.com/saya_ijat/status/1480166687299170307,5,1,1,[],2022-01-09 21:16:53,2022-01-09,21:16:53
2022-01-09 21:15:48,+0800,SPRM_25,geinori_bot djdjdjshehuwn,https://twitter.com/SPRM_25/status/1480166417853222918,0,0,0,[],2022-01-09 21:15:48,2022-01-09,21:15:48
2022-01-09 21:15:00,+0800,nabilhilman,Masalah internet la sangat. Siapa vendor SPRM sekarang?,https://twitter.com/nabilhilman/status/1480166214785662978,1,0,1,[],2022-01-09 21:15:00,2022-01-09,21:15:00
2022-01-09 21:14:54,+0800,ai_fiz,Hasil siasatan oleh anak buah Azam ke atas Azam akan diserahkan kpd Azam selaku Ketua pengarah Sprm dan Azam akan menentukan sama ada adiknya bersalah atau tidak,https://twitter.com/ai_fiz/status/1480166188332158986,1,0,0,[],2022-01-09 21:14:54,2022-01-09,21:14:54
2022-01-09 21:14:50,+0800,nuraizat_,@501Awani Sprm mana yg sokong tuu,https://twitter.com/nuraizat_/status/1480166174788706305,0,0,0,[],2022-01-09 21:14:50,2022-01-09,21:14:50
2022-01-09 21:14:40,+0800,atiegrace,aepatutnya ada badan bebas yg siasat sprm ni. harapkan sprm hahaha,https://twitter.com/atiegrace/status/1480166129997729794,0,0,0,[],2022-01-09 21:14:40,2022-01-09,21:14:40
2022-01-09 21:13:56,+0800,IzzuddinSafuan,@bakatzen Hahaha betul multitasking pegawai sprm sekarang. Naikkan gaji diorang,https://twitter.com/IzzuddinSafuan/status/1480165948606717955,1,0,0,[],2022-01-09 21:13:56,2022-01-09,21:13:56
2022-01-09 21:11:58,+0800,bakatzen,@IzzuddinSafuan Tak lama lagi mungkin jumpa pegawai sprm cantas dahan pokok.,https://twitter.com/bakatzen/status/1480165451900485632,1,0,1,[],2022-01-09 21:11:58,2022-01-09,21:11:58
2022-01-09 21:11:21,+0800,agyeffmoshpit,@maszlee Sprm siasat sprm? Apa benda ni Azam Baki?,https://twitter.com/agyeffmoshpit/status/1480165295893336064,0,0,0,[],2022-01-09 21:11:21,2022-01-09,21:11:21
2022-01-09 21:10:03,+0800,The_Mamu,Dah ada belum orang Umno minta buang kes2 kluster mahkamah sebab SPRM compromised?,https://twitter.com/The_Mamu/status/1480164969261846528,22,10,3,[],2022-01-09 21:10:03,2022-01-09,21:10:03
2022-01-09 21:09:32,+0800,husinpo,@maszlee Syukur Azam membawa Azam. Azam menentang korupsi di SPRM,https://twitter.com/husinpo/status/1480164837938266118,3,0,1,[],2022-01-09 21:09:32,2022-01-09,21:09:32
2022-01-09 21:08:55,+0800,ShazwanZdainal,"Perangai Timbalan pun…  Kalau macam ni, entah kena tunggu berapa dekad untuk pulihkan kredibiliti SPRM.",https://twitter.com/ShazwanZdainal/status/1480164685076860929,1,0,0,[],2022-01-09 21:08:55,2022-01-09,21:08:55
2022-01-09 21:08:07,+0800,SBTAng_,"@suarakeadilan99 Sprm bkn parti politik, apa org pas putar2 alam ni?",https://twitter.com/SBTAng_/status/1480164483456651265,0,0,0,[],2022-01-09 21:08:07,2022-01-09,21:08:07
2022-01-09 21:07:29,+0800,teamasyiqu,@SyedSaddiq Malunyaa sape keje SPRM skrg. Melampau2 bodek bos mrk.,https://twitter.com/teamasyiqu/status/1480164322898628609,0,0,0,[],2022-01-09 21:07:29,2022-01-09,21:07:29
2022-01-09 21:07:25,+0800,tiharhmn,"ingatkan aku dah cukup bodo, takpela sprm lagi bodo rupanya",https://twitter.com/tiharhmn/status/1480164306146656257,0,0,0,[],2022-01-09 21:07:25,2022-01-09,21:07:25
2022-01-09 21:07:19,+0800,jan_banjari,Anwar Ibrahim dah sebut lama. Siapa yang berani? Nan hado sebab masing² takut sprm bukak kes,https://twitter.com/jan_banjari/status/1480164283258343424,27,10,1,[],2022-01-09 21:07:19,2022-01-09,21:07:19
2022-01-09 21:06:50,+0800,IzzuddinSafuan,Ini kebodohan apa ketua SPRM iringi Datuk Bandar tengok tapak projek. Takde kena mengena.  SPRM nak takeover kerja JPS dengan JKR ke camner? Bila kita boleh tengok pevawai SPRM pergi tar jalan,https://twitter.com/IzzuddinSafuan/status/1480164159060729858,3,1,2,[],2022-01-09 21:06:50,2022-01-09,21:06:50
2022-01-09 21:06:24,+0800,FareezAR,"Banyak team join STL ni. Bomba la, atm la. Kalau SPRM masuk STL, apa nama team sesuai? Any suggestion?",https://twitter.com/FareezAR/status/1480164049123872769,0,0,1,[],2022-01-09 21:06:24,2022-01-09,21:06:24
2022-01-09 21:05:55,+0800,zutaware,@501Awani Pada hemat..berkerja dlm sprm ini duduk dlm lombong emas terutama mereka yg curang..yg ekor terpaksa ikut kepala jika ingin selamat. Bersih kepala bersih ekornya.,https://twitter.com/zutaware/status/1480163931062562817,0,0,0,[],2022-01-09 21:05:55,2022-01-09,21:05:55
2022-01-09 20:59:51,+0800,zizak_63,@mkini_bm Mereka staff sprm..nak minta jabatan mana utk siasat intergriti mereka ni...rakyat boleh rasanya,https://twitter.com/zizak_63/status/1480162404075851778,1,0,0,[],2022-01-09 20:59:51,2022-01-09,20:59:51
2022-01-09 20:59:35,+0800,Owen2587526569,@501Awani OMG!! Ketua SPRM banyak kena jawab tu...belum selesai lagi.  Agak susah nak percaya dgn dia tu...muka tu pun susah nak percahaya.,https://twitter.com/Owen2587526569/status/1480162333510934528,0,0,0,[],2022-01-09 20:59:35,2022-01-09,20:59:35
2022-01-09 20:57:37,+0800,Flickrj316,"@FadzilahMamat To say ""...seluruh warga sprm.."" implies that EVERY ONE in there is CLEAN, and hence has the integrity to be trusted in this letter. This is evidence that corruption is not a problem in Malaysia as reported by the opposition n foreign media. Well done sprm. 100marks",https://twitter.com/Flickrj316/status/1480161841162731533,1,0,0,[],2022-01-09 20:57:37,2022-01-09,20:57:37
2022-01-09 20:55:24,+0800,MAR_TheOfficial,‘Institusi ketua perusuhjaya dan SPRM’??  ‘demi kelangsungan pencegahan rasuah di negara tercinta’??,https://twitter.com/MAR_TheOfficial/status/1480161281894391810,0,0,0,[],2022-01-09 20:55:24,2022-01-09,20:55:24
2022-01-09 20:55:17,+0800,hilfihaniffa,@SPRMMalaysia Ada ka gila sprm boleh bawak keluar statement desperate macam ni....ingat dia maksum ka? Bodoh!,https://twitter.com/hilfihaniffa/status/1480161252701659136,0,0,0,[],2022-01-09 20:55:17,2022-01-09,20:55:17
2022-01-09 20:54:08,+0800,LeZayn4,"@SPRMMalaysia SPRM ada berapa ramai anggota dan apa bukti semua anggota setuju utk keluarkan MEMO ini?   Jika tiada bukti semua anggota telah bersetuju, maka SPRM dah buat satu penipuan umum.",https://twitter.com/LeZayn4/status/1480160964741795844,0,0,0,[],2022-01-09 20:54:08,2022-01-09,20:54:08
2022-01-09 20:54:05,+0800,Mcnickl,@HermyRahim Sukarelawan nak sampaikan bantuan yg korang siasat… KP SPRM tu takde pulak nak siasat,https://twitter.com/Mcnickl/status/1480160950380490755,1,0,0,[],2022-01-09 20:54:05,2022-01-09,20:54:05
2022-01-09 20:53:49,+0800,gurindamjo,"@SPRMMalaysia Sepatutnya SPRM berkecuali dalam hal ini. Benda tak perlu diumumkan sokongan pun. Biar disiasat dengan adil. Benda jadi kes, mungkin KP SPRM direhatkan tugas sehingga ada keputusan.",https://twitter.com/gurindamjo/status/1480160885020987399,0,0,0,[],2022-01-09 20:53:49,2022-01-09,20:53:49
2022-01-09 20:53:22,+0800,LanMakTeh,MACC lost its dignity. This is the situation in Msia today. We the people have lost faith in the MACC. #SPRM #SuruhanjayaPenerimaRasuahMsia,https://twitter.com/LanMakTeh/status/1480160772550397953,1,0,0,"['sprm', 'suruhanjayapenerimarasuahmsia']",2022-01-09 20:53:22,2022-01-09,20:53:22
2022-01-09 20:53:02,+0800,santai_tv,bekas PM Muhyiddin Yassin perlu menjalankan penelitian yang menyeluruh sebelum melantik Azam Baki sebagai Ketua Pesuruhjaya SPRM pada Mac 2020.  https://t.co/7qTY6hFZIl,https://twitter.com/santai_tv/status/1480160689041723394,0,0,0,[],2022-01-09 20:53:02,2022-01-09,20:53:02
2022-01-09 20:51:28,+0800,adilianjones,@mkini_bm Sesunguhnya mereka seperti cacing yang sedang kepanasan. SPRM jangan menyerah rakyat Malaysia sentiasa menyokong ANDA.,https://twitter.com/adilianjones/status/1480160292461969412,0,0,0,[],2022-01-09 20:51:28,2022-01-09,20:51:28
2022-01-09 20:51:10,+0800,ariffshah,Cuba check google listing sprm ni. Macam tak accurate  https://t.co/nDFODd5rmC,https://twitter.com/ariffshah/status/1480160218835152898,1,0,1,[],2022-01-09 20:51:10,2022-01-09,20:51:10
2022-01-09 20:48:48,+0800,Razalisetapa,@realDrMAZA Tapi SUA Pas kata mereka berpuashati dgn penjelasan Boss SPRM...,https://twitter.com/Razalisetapa/status/1480159621448826881,0,0,0,[],2022-01-09 20:48:48,2022-01-09,20:48:48
2022-01-09 20:48:25,+0800,arifsetia2013d,SEKADAR NAK MEMAKLUMKAN TAN SRI ABU ZAHAR DAN KP AZAM BAKI YANG APA ANDA BERDUA LAKUKAN MENYALAHI AKTA KESALAHAN RASUAH YANG DIGUBAL OLEH @SPRMMalaysia SENDIRI! SAYA PERNAH IKUTI BENGKEL SPRM MAKA SEBAB ITU SAYA TAU!....CC @IsmailSabri60 @hamzahzainudin @PDRMsia  https://t.co/uNLHHGU968,https://twitter.com/arifsetia2013d/status/1480159523214016512,5,3,0,[],2022-01-09 20:48:25,2022-01-09,20:48:25
2022-01-09 20:46:49,+0800,Imranhussin159,"Agaknya kalau Tun Dr Ismail masih hidup, apalah yang dia rasa bila dia tengok apa jadi kat SPRM ni?",https://twitter.com/Imranhussin159/status/1480159121299021826,0,0,0,[],2022-01-09 20:46:49,2022-01-09,20:46:49
2022-01-09 20:46:08,+0800,fadhliabrahim,So SPRM actually stand for Suruhanjaya Perasuah Rakyat Malaysia  🤗,https://twitter.com/fadhliabrahim/status/1480158950561497088,0,0,0,[],2022-01-09 20:46:08,2022-01-09,20:46:08
2022-01-09 20:45:26,+0800,slqzh,"Lepas ni sprm nak tukar nama ape pulak? Dah takde kredibiliti, semua pukimak anak sundal",https://twitter.com/slqzh/status/1480158773301813252,0,0,0,[],2022-01-09 20:45:26,2022-01-09,20:45:26
2022-01-09 20:42:00,+0800,Aizzat_10,SPRM ke apa ke.. dah kalau manusia yg pegang.. mmg confirm ada punyalah benda² yg tak betul.,https://twitter.com/Aizzat_10/status/1480157909136777216,1,0,0,[],2022-01-09 20:42:00,2022-01-09,20:42:00
2022-01-09 20:41:56,+0800,NajibFarqhaleez,@SPRMMalaysia Aiyokkk SPRM backup. Cane nak jawab dengan Allah nanti. Aiyokkkkkk ha ha tak tahu.,https://twitter.com/NajibFarqhaleez/status/1480157893932433408,0,0,0,[],2022-01-09 20:41:56,2022-01-09,20:41:56
2022-01-09 20:40:49,+0800,BasmiJenayah,'Adakah pemeriksaan menyeluruh dibuat sebelum Azam ketuai SPRM' more:  https://t.co/mCcAuAvbuD #RasuahBusters #PerangiRasuah #BasmiJenayah #MalaysiaSejahtera  https://t.co/eqhryUseMH,https://twitter.com/BasmiJenayah/status/1480157614482853889,0,0,0,"['rasuahbusters', 'perangirasuah', 'basmijenayah', 'malaysiasejahtera']",2022-01-09 20:40:49,2022-01-09,20:40:49
2022-01-09 20:40:27,+0800,ElCapitano126,"This statement implies 2 things by ABaki deputy: - A.Baki involves in politics dat benefits certain people - SPRM is not clean n fair as its being manipulated &amp; use by certain people  Whichver way u look at it,AB is screwed  If not,why wud u think ppl go after u bcoz of politics?",https://twitter.com/ElCapitano126/status/1480157519506919427,0,0,0,[],2022-01-09 20:40:27,2022-01-09,20:40:27
2022-01-09 20:40:22,+0800,nungsari,SPRM bukan parti politik utk keluarkan kenyataan sebegini.,https://twitter.com/nungsari/status/1480157497625219073,9453,8637,28,[],2022-01-09 20:40:22,2022-01-09,20:40:22
2022-01-09 20:40:01,+0800,zakuanhaziq1,@SyedSaddiq Yb sembang kencang suka cari salah orang tapi dulu time yb jadi menteri belia dengan sukan ape benefit sukan lain dapat? Patutnya sprm ni check acc hang ade x songlap duit 😅,https://twitter.com/zakuanhaziq1/status/1480157409431547904,6,0,0,[],2022-01-09 20:40:01,2022-01-09,20:40:01
2022-01-09 20:39:45,+0800,azri_akmal98,Dengan sekeping memorandum ini jatuhnya kredibiliti SPRM sebagai dahan tunjang anti korupsi negara,https://twitter.com/azri_akmal98/status/1480157345250304001,0,0,0,[],2022-01-09 20:39:45,2022-01-09,20:39:45
2022-01-09 20:38:51,+0800,DBerudin,@SPRMMalaysia Kekayaan adalah lambang kerasuahan. Itu pun SPRM belum hadam? Sudah sudahlah dengan kekayaan. Kalau ada orang SPRM yang naik kereta mewah rumah mewah boleh mula isi borang pencen,https://twitter.com/DBerudin/status/1480157117071839234,0,0,0,[],2022-01-09 20:38:51,2022-01-09,20:38:51
2022-01-09 20:38:22,+0800,akmalmukhtar,SPRM sepatutnya kekal sebagai badan bebas. Elakkan keluarkan kenyataan yg memihak kepada mana2 individu sehingga selesai siasatan.,https://twitter.com/akmalmukhtar/status/1480156994895896580,1,0,0,[],2022-01-09 20:38:22,2022-01-09,20:38:22
2022-01-09 20:38:00,+0800,syahidshokri,"@SPRMMalaysia sapa peduli sokongan korang? korang tu penjawat awam, kalau colleague korang ada scandal jgn masuk campur, keadaan jadi lagi suspicious bila korang masuk canpur, korang ingat SPRM ni parti politik ke? tolong lah wujudkan RCI utk kes ni.",https://twitter.com/syahidshokri/status/1480156904592576516,0,0,0,[],2022-01-09 20:38:00,2022-01-09,20:38:00
2022-01-09 20:37:36,+0800,Lilyoft25501136,@fahmi_fadzil Itu lah baki2 dlm sprm,https://twitter.com/Lilyoft25501136/status/1480156803304333313,0,0,0,[],2022-01-09 20:37:36,2022-01-09,20:37:36
2022-01-09 20:37:27,+0800,Flickrj316,"@AdamAdli @SPRMMalaysia Maybe u missed this""...Dan semua Yang sokong dia Di Dalam gomen Dan sprm""",https://twitter.com/Flickrj316/status/1480156767019356161,3,0,0,[],2022-01-09 20:37:27,2022-01-09,20:37:27
2022-01-09 20:36:46,+0800,aiskrimpeanut,Pas beria backup SPRM ni kenapa? Dorang pun ada main shares juga ka?,https://twitter.com/aiskrimpeanut/status/1480156595027791873,0,0,1,[],2022-01-09 20:36:46,2022-01-09,20:36:46
2022-01-09 20:36:07,+0800,stfdaus,nampak sangat sprm tu ada kepentingan dengan kerajaan kalau buat statement gitu. aje giler,https://twitter.com/stfdaus/status/1480156430288121858,0,0,0,[],2022-01-09 20:36:07,2022-01-09,20:36:07
2022-01-09 20:35:40,+0800,ShahriAlip,@501Awani Sprm dah makin teruk. Pandai cari salah orang. Sendiri merompak tak rasa bersalah,https://twitter.com/ShahriAlip/status/1480156315552927744,0,0,0,[],2022-01-09 20:35:40,2022-01-09,20:35:40
2022-01-09 20:35:18,+0800,MokhzaniMokhta2,@BernamaTV Tetiba KP SPRM wat keje mcm Wakil Rakyat/Menteri. Aku yg confuse ke @ dia yg dh confuse dia siapa?,https://twitter.com/MokhzaniMokhta2/status/1480156225950027777,1,0,0,[],2022-01-09 20:35:18,2022-01-09,20:35:18
2022-01-09 20:34:10,+0800,nuramirasyraf,"cegah rasuah? bukan pegawai SPRM pun ada yg terima rasuah? naaah, nila setitik rosak susu sebelangga.",https://twitter.com/nuramirasyraf/status/1480155939873300480,0,0,0,[],2022-01-09 20:34:10,2022-01-09,20:34:10
2022-01-09 20:33:57,+0800,zizak_63,Mereka sokong korupsi di kalangan mereka yg dipertuturkan rakyat. Tak bercanggah ke dgn prinsip sprm itu sendiri  https://t.co/QdzVBdpQIJ,https://twitter.com/zizak_63/status/1480155886630825984,2,2,0,[],2022-01-09 20:33:57,2022-01-09,20:33:57
2022-01-09 20:33:51,+0800,cikmanNFT,Tahniah SPRM.  https://t.co/CHWjqVstmF,https://twitter.com/cikmanNFT/status/1480155858017259520,5,2,0,[],2022-01-09 20:33:51,2022-01-09,20:33:51
2022-01-09 20:32:24,+0800,retweetnudess,@SPRMMalaysia Tidak akan wujud manusia yg berintegeriti didalam dunia ini. Jadi hapuskan SPRM. Tq.,https://twitter.com/retweetnudess/status/1480155495696531459,0,0,0,[],2022-01-09 20:32:24,2022-01-09,20:32:24
2022-01-09 20:32:17,+0800,JohariJamaludi1,@501Awani SpRm-Seluruh penerima Rasuah msia,https://twitter.com/JohariJamaludi1/status/1480155466718060544,1,0,0,[],2022-01-09 20:32:17,2022-01-09,20:32:17
2022-01-09 20:31:58,+0800,ElCapitano126,"@KroniRakyat Kalau semua institusi dah tak pedulikan integriti dan bekeras atas alasan “diserang”, “cuba dijatuhkan”, “diburukkan”..  Maka xperlulah ada SPRM, xperlu ada akta whistleblower, xperlu ada akta rasuah..  Sbb rkyat biasa kalau kena pun bole ckp cuba dijatuhkan.. 🤷🏻‍♂️",https://twitter.com/ElCapitano126/status/1480155387093389318,2,1,0,[],2022-01-09 20:31:58,2022-01-09,20:31:58
2022-01-09 20:31:56,+0800,mshafizal_s,Kenapa tak polis atau polis atau polis diraja Malaysia?? Apa kakitangan kerajaan tak boleh ditangkap disoal polis ke?? Bagi SPRM jugak kalau baik tak payah cakap apa. Semua mcm kat SPRM tu dpt habuan ja selama ni,https://twitter.com/mshafizal_s/status/1480155375655481346,0,0,0,[],2022-01-09 20:31:56,2022-01-09,20:31:56
2022-01-09 20:31:53,+0800,SamsungJ7pro,"Aku seorang sahaja ke yang perasan bahawa golongan payung tidak keluarkan sebarang kenyataan berkaitan kes melibatkan penguatkuasa seperti SPRM, PDRM dan sebagainya ketika isu melibatkan KP SPRM meletup di dalam negara.  Sebagai ketua negara dan negeri-negeri, bertitahlah sedikit",https://twitter.com/SamsungJ7pro/status/1480155362447663106,1,0,0,[],2022-01-09 20:31:53,2022-01-09,20:31:53
2022-01-09 20:30:34,+0800,rash_DONE,SPRM jaga SPRM,https://twitter.com/rash_DONE/status/1480155034427871232,0,0,0,[],2022-01-09 20:30:34,2022-01-09,20:30:34
2022-01-09 20:30:17,+0800,Jedishanks73,@FadhlinaSiddiq Such a childish letter! Is the SPRM completely devoid of any professionalism?!,https://twitter.com/Jedishanks73/status/1480154963162583042,1,0,0,[],2022-01-09 20:30:17,2022-01-09,20:30:17
2022-01-09 20:29:48,+0800,Jedishanks73,@NaimSamsudin Such a childish letter! Is the SPRM completely devoid of any professionalism?!,https://twitter.com/Jedishanks73/status/1480154838449205251,1,0,0,[],2022-01-09 20:29:48,2022-01-09,20:29:48
2022-01-09 20:29:39,+0800,CasaBelangkas,We need an itachi in sprm,https://twitter.com/CasaBelangkas/status/1480154804169023494,0,0,0,[],2022-01-09 20:29:39,2022-01-09,20:29:39
2022-01-09 20:28:59,+0800,MonicaMohr7,Ketua SPRM yang masih bertugas sedia disiasat oleh JK Aduan SPRM di bawahnya.  Sekian.  #MACC #Investigation  https://t.co/eVQUpmFOtL,https://twitter.com/MonicaMohr7/status/1480154632785563648,0,0,0,"['macc', 'investigation']",2022-01-09 20:28:59,2022-01-09,20:28:59
2022-01-09 20:28:56,+0800,Tapir32253684,"@UMonline Mahiaddin pun serupa, bukankah dia menawarkan 'rasuah' terbuka kepada pihak pembangkang melalui TV pada saat-saat akhir sebelum kejatuhan jawatan PM beliau ?   Ada SPRM (Azam Baki) ambil tindakan terhadap Mahiaddin ?   Tiada kan...   Birds of same feather flock together... 😉",https://twitter.com/Tapir32253684/status/1480154622954127361,0,0,2,[],2022-01-09 20:28:56,2022-01-09,20:28:56
2022-01-09 20:27:44,+0800,kamarulzamanmo8,@Myazara123 Mansuhkn trus sprm.pakai spm je,https://twitter.com/kamarulzamanmo8/status/1480154318648975362,1,0,0,[],2022-01-09 20:27:44,2022-01-09,20:27:44
2022-01-09 20:27:38,+0800,ElCapitano126,@mfjfazley @NazzirHussain Dia ni baca ka xbaca ni.. ka buta hurup sebelum ni.. Pegawai SPRM.. yg dlm mahkamah pun pegawai SPRM yg serah bukti.. Celah bedah mana xtau dia ni dapat fakta.. mcm Khamjad,https://twitter.com/ElCapitano126/status/1480154296201060353,0,0,0,[],2022-01-09 20:27:38,2022-01-09,20:27:38
2022-01-09 20:26:26,+0800,wafilosophy,"@SPRMMalaysia Ya Allah, jika mereka baik maka lindungilah mereka, jika mereka jahat maka laknatlah mereka dan keturunan yang menumpang harta haram. Jangan takut SPRM, diakhir zaman fitnah dan rasuah memang berleluasa.",https://twitter.com/wafilosophy/status/1480153991300349952,2,0,0,[],2022-01-09 20:26:26,2022-01-09,20:26:26
2022-01-09 20:23:12,+0800,PudinDon,@SPRMMalaysia Kepala asap punyer SPRM 😤   https://t.co/xjt9faJjDu,https://twitter.com/PudinDon/status/1480153178813308929,47,10,0,[],2022-01-09 20:23:12,2022-01-09,20:23:12
2022-01-09 20:22:49,+0800,faizalabdhalim_,Nampaknya semua orang di SPRM harus disiasat dan bukannya sorang tu saja,https://twitter.com/faizalabdhalim_/status/1480153084680495107,1,1,0,[],2022-01-09 20:22:49,2022-01-09,20:22:49
2022-01-09 20:21:59,+0800,saya_ijat,"@SPRMMalaysia Today's Fun Fact:  Ternampak tweet @kuasasiswa di bawah ni dulu, kemudian baru nampak tweet asal @SPRMMalaysia tentang Kenyataan Media SPRM...   https://t.co/b2K9ssYTAS",https://twitter.com/saya_ijat/status/1480152872104775682,11,1,0,[],2022-01-09 20:21:59,2022-01-09,20:21:59
2022-01-09 20:21:01,+0800,aimiruddinhanur,@KyaryHime Menunjukan pemimpin SPRM semuanya bengap tak tahu ttg undang2 yg sediada. Kena tukar mrk itu membazir bayar gaji dari duit rakyat.,https://twitter.com/aimiruddinhanur/status/1480152630286376967,0,0,0,[],2022-01-09 20:21:01,2022-01-09,20:21:01
